layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
8,259,9925,757235,0.088918,0.100837
8,260,6535,495228,0.085607,0.123231
8,261,3,175,0.056396,0.064219
8,262,152,8269,0.080521,0.075659
8,263,41005,369759,0.075992,0.080055
8,264,17123,363331,0.075432,0.085317
8,265,132,707,0.089777,0.077515
8,266,4183,5198,0.112091,0.093514
8,267,1697,136926,0.084292,0.106869
8,268,254,8238,0.089089,0.071719
8,269,66483,580005,0.093439,0.094425
8,270,9499,617,0.095592,0.085562
8,271,1393,24501,0.074485,0.069997
8,272,1,0,0.115723,0.000000
8,273,9508,152639,0.068227,0.069409
8,274,6058,105424,0.073816,0.086883
8,275,2,19,0.100952,0.068475
8,276,23,2963,0.050802,0.069143
8,277,366,60794,0.046793,0.070204
8,278,24639,18285,0.089757,0.062456
8,279,4803,38863,0.078135,0.074757
8,280,40558,111033,0.074214,0.085590
8,281,14503,317159,0.116404,0.110169
8,282,44261,322574,0.111513,0.131453
8,283,92,587,0.064418,0.071308
8,284,21151,420015,0.094161,0.084428
8,285,214868,660639,0.143220,0.110487
8,286,64,12,0.072643,0.064840
8,287,9715,237602,0.118550,0.087577
8,288,4259,23929,0.115879,0.105650
8,289,4837,211563,0.091833,0.096977
8,290,999,11948,0.086969,0.079310
8,291,23791,213358,0.090702,0.088486
8,292,2038,76755,0.090629,0.098041
8,293,2887,141234,0.090686,0.083907
8,294,105,248,0.071117,0.069182
8,295,11525,407627,0.084897,0.100421
8,296,29793,706147,0.093670,0.087397
8,297,43418,327395,0.123858,0.142649
8,298,12387,292092,0.082567,0.080058
8,299,47543,586294,0.092582,0.089444
8,300,453,189310,0.082729,0.109250
8,301,5154,23236,0.086278,0.085513
8,302,39286,569841,0.089653,0.097852
8,303,881,90159,0.075218,0.085821
8,304,37942,118617,0.079849,0.087167
8,305,11662,55181,0.089571,0.082616
8,306,16766,63540,0.066985,0.065185
8,307,253,17460,0.059435,0.083923
8,308,6343,364131,0.088586,0.084709
8,309,27149,43334,0.085308,0.092183
8,310,41003,234752,0.075229,0.086090
8,311,11,453,0.053189,0.066200
8,312,11737,336270,0.087997,0.100256
8,313,11902,36410,0.101176,0.090599
8,314,692,4171,0.082649,0.071683
8,315,13748,208905,0.084341,0.090926
8,316,2978,16015,0.078072,0.077593
8,317,12843,57055,0.104785,0.084808
8,318,11434,103620,0.104634,0.119075
8,319,87,10498,0.063731,0.076286
8,320,16592,150447,0.135539,0.148330
8,321,4336,175089,0.086621,0.088682
8,322,27522,96903,0.121454,0.116359
8,323,48,7167,0.064117,0.068639
8,324,3972,8856,0.073560,0.086614
8,325,686,148361,0.072653,0.082580
8,326,869,12605,0.060003,0.076321
8,327,146164,632488,0.086369,0.104669
8,328,4721,59000,0.086217,0.090044
8,329,5587,4809,0.094864,0.087492
8,330,4070,10357,0.076350,0.103727
8,331,12275,383263,0.084863,0.087080
8,332,6786,201271,0.125162,0.116500
8,333,4,39,0.056885,0.097155
8,334,776,4456,0.077155,0.092227
8,335,181,3900,0.058439,0.063796
8,336,3016,6768,0.099416,0.085423
8,337,2500,9369,0.080925,0.079549
8,338,5362,22370,0.090311,0.080934
8,339,10964,194849,0.086791,0.083597
8,340,27119,101140,0.098892,0.085411
8,341,82,64,0.083615,0.066322
8,342,475,31698,0.070989,0.085447
8,343,4396,11146,0.084992,0.081795
8,344,334,17759,0.063408,0.065632
8,345,18326,237546,0.093748,0.089412
8,346,10498,547891,0.079276,0.082720
8,347,5155,144329,0.100369,0.079675
8,348,244,2589,0.077524,0.084477
8,349,20694,162720,0.091322,0.089782
8,350,12720,78387,0.066359,0.073598
8,351,50030,160071,0.083891,0.090827
8,352,18095,304912,0.089978,0.087564
8,353,204,37530,0.076627,0.070271
8,354,1530,12915,0.083403,0.088845
8,355,13023,5281,0.095267,0.077071
8,356,31,2813,0.064886,0.074924
8,357,15905,409171,0.103782,0.088936
8,358,1417,2679,0.073959,0.073979
8,359,15,553,0.064030,0.067467
8,360,2852,32547,0.082576,0.079207
8,361,1954,57737,0.070007,0.076044
8,362,37144,90733,0.100593,0.098006
8,363,991,528,0.079257,0.077419
8,364,5814,1339,0.072974,0.068032
8,365,643,33884,0.073778,0.074375
8,366,12311,95341,0.104692,0.115714
8,367,4830,10251,0.087036,0.070808
8,368,5722,226916,0.083959,0.088863
8,369,15153,526279,0.083207,0.088053
8,370,562,69097,0.073517,0.074492
8,371,21507,909391,0.090787,0.143984
8,372,1226,2121,0.088067,0.084854
8,373,4229,19996,0.087542,0.080046
8,374,1744,1648,0.090606,0.077244
8,375,8098,143485,0.090697,0.080041
8,376,126,33862,0.064323,0.069772
8,377,190,230,0.070178,0.078031
8,378,160,3683,0.062997,0.063003
8,379,14254,163002,0.083701,0.092736
8,380,2596,90139,0.093337,0.104147
8,381,29384,376052,0.091466,0.101974
8,382,254,92,0.074345,0.082246
8,383,13807,204867,0.089912,0.085919
8,384,123,58,0.122912,0.106875
8,385,687,33180,0.082245,0.067326
8,386,42000,148372,0.077150,0.084574
8,387,1624,51584,0.064762,0.088644
8,388,96376,778752,0.108354,0.116916
8,389,290,635,0.065284,0.069027
8,390,1663,60349,0.083245,0.082629
8,391,8266,63906,0.090368,0.098773
8,392,21189,3625,0.122765,0.117015
8,393,48882,137709,0.076776,0.074573
8,394,4636,9368,0.074382,0.070287
8,395,17047,278448,0.094635,0.084005
8,396,54832,605781,0.080912,0.099075
8,397,1130,21685,0.085265,0.075467
8,398,7655,92948,0.100274,0.132194
8,399,394,5655,0.069204,0.078343
8,400,10958,245460,0.085692,0.082687
8,401,1509,20743,0.074727,0.074388
8,402,46,38,0.057654,0.057508
8,403,4,1,0.075684,0.090820
8,404,30460,202179,0.121363,0.098555
8,405,4726,11535,0.077469,0.081234
8,406,62,10136,0.070895,0.082839
8,407,105186,740788,0.097684,0.105443
8,408,114,1106,0.063370,0.077182
8,409,3673,383769,0.099111,0.103161
8,410,12089,412325,0.086607,0.097083
8,411,4541,364012,0.082521,0.081373
8,412,681,1089,0.078934,0.072648
8,413,20091,204135,0.097436,0.089614
8,414,3,24,0.081380,0.061829
8,415,757,1178,0.064163,0.075716
8,416,82209,356973,0.115749,0.134452
8,417,322244,535051,0.103676,0.090985
8,418,99,370,0.073708,0.064236
8,419,47162,347675,0.090885,0.101830
8,420,91846,512910,0.108506,0.105764
8,421,3,9,0.087728,0.064182
8,422,4802,268206,0.085953,0.088502
8,423,118,219,0.072210,0.069891
8,424,16771,119531,0.091151,0.091959
8,425,6646,330029,0.080065,0.094423
8,426,165090,836349,0.124906,0.103255
8,427,71386,387315,0.110445,0.117766
8,428,7971,37913,0.081491,0.078762
8,429,5664,201744,0.089952,0.094215
8,430,1880,213225,0.099818,0.108142
8,431,8,0,0.065094,0.000000
8,432,53,2195,0.049890,0.067205
8,433,17704,102919,0.093745,0.086238
8,434,8483,128732,0.079487,0.095533
8,435,32827,188062,0.070886,0.075800
8,436,4325,431606,0.082172,0.087519
8,437,89,133,0.063638,0.058193
8,438,6272,158890,0.093424,0.083539
8,439,15068,85442,0.072832,0.062855
8,440,13726,127143,0.078951,0.084926
8,441,26477,192941,0.099920,0.114231
8,442,7838,166621,0.086537,0.090266
8,443,18351,288941,0.065115,0.086246
8,444,8085,446054,0.075184,0.087144
8,445,29,26,0.063317,0.067824
8,446,67191,344480,0.114577,0.099045
8,447,5728,108936,0.097579,0.077923
8,448,153046,315163,0.083815,0.078084
8,449,3221,3065,0.091269,0.092979
8,450,398,22675,0.082583,0.084300
8,451,1057,771,0.091155,0.091012
8,452,389,23713,0.064116,0.069763
8,453,105241,1105929,0.114414,0.145570
8,454,951,8552,0.092937,0.079503
8,455,2563,218088,0.086869,0.093242
8,456,5885,10827,0.085393,0.082264
8,457,782,336,0.064340,0.067682
8,458,7864,35601,0.083471,0.075394
8,459,28293,24610,0.076636,0.081842
8,460,27444,240397,0.066178,0.069659
8,461,73904,235699,0.097941,0.086161
8,462,15467,91881,0.127633,0.128406
8,463,25604,604053,0.087220,0.137090
8,464,13222,854573,0.092691,0.115847
8,465,8103,45647,0.079490,0.080855
8,466,16363,358674,0.083678,0.092311
8,467,233,18725,0.073167,0.075278
8,468,42191,356516,0.082318,0.097680
8,469,10023,44183,0.067691,0.078799
8,470,28,1,0.051091,0.056152
8,471,3008,538461,0.081884,0.110885
8,472,5506,45288,0.076490,0.089601
8,473,21176,163738,0.082288,0.083384
8,474,94,40,0.064644,0.076605
8,475,5973,22664,0.084197,0.079695
8,476,2227,5007,0.117039,0.093953
8,477,22665,235968,0.098509,0.092781
8,478,42473,193881,0.141875,0.147499
8,479,6202,50555,0.071301,0.072721
8,480,581,958,0.095956,0.076363
8,481,19795,388177,0.092522,0.131223
8,482,21371,225055,0.096125,0.095190
8,483,6358,18131,0.093366,0.094167
8,484,14689,70553,0.109292,0.123383
8,485,16663,322577,0.075603,0.103062
8,486,27518,319178,0.093089,0.108108
8,487,12,13,0.061473,0.061167
8,488,40770,91886,0.079833,0.073643
8,489,17514,89258,0.120390,0.141599
8,490,18735,98832,0.099362,0.112004
8,491,20465,76466,0.113623,0.104403
8,492,5038,41500,0.085603,0.085762
8,493,21507,396979,0.095558,0.095215
8,494,1188,2279,0.072919,0.080258
8,495,21991,72552,0.114612,0.121264
8,496,90497,502146,0.128777,0.155830
8,497,24399,159375,0.116016,0.101389
8,498,508,2825,0.066463,0.079009
8,499,569,142,0.065656,0.054602
8,500,10340,231396,0.101274,0.077700
8,501,18274,41327,0.064819,0.067098
8,502,66099,68860,0.135390,0.071433
8,503,4220,29825,0.072714,0.088545
8,504,11756,204609,0.111182,0.090037
8,505,1732,32074,0.094757,0.083480
8,506,2937,11577,0.079130,0.083979
8,507,5063,202799,0.082907,0.090072
8,508,157,75,0.084232,0.107458
8,509,2515,166189,0.092912,0.099229
8,510,4097,146348,0.080162,0.110535
8,511,1154,52651,0.065895,0.056773
9,0,27040,258172,nan,nan
9,1,18143,232004,nan,nan
9,2,17747,210743,nan,nan
9,3,21444,214222,nan,nan
9,4,17732,213749,nan,nan
9,5,19466,276171,nan,nan
9,6,17800,407093,nan,nan
9,7,174173,722738,nan,nan
9,8,20090,220624,nan,nan
9,9,271410,707592,nan,nan
9,10,591,537,0.065804,0.074065
9,11,18514,184469,0.083257,0.085075
9,12,1588,38168,0.056673,0.112956
9,13,69855,25208,0.071785,0.081394
9,14,4045,123079,0.078546,0.090270
9,15,0,0,0.000000,0.000000
9,16,28385,278333,0.072265,0.077692
9,17,1310,146307,0.072157,0.078556
9,18,10947,400413,0.110101,0.133162
9,19,2510,11773,0.069658,0.069755
9,20,6,78,0.047648,0.052666
9,21,35872,663522,0.087817,0.091129
9,22,15149,244293,0.080217,0.100445
9,23,2956,98092,0.077703,0.079534
9,24,4,1,0.071106,0.050293
9,25,191725,391330,0.089031,0.089652
9,26,16488,130614,0.085016,0.130395
9,27,83562,494262,0.102463,0.086319
9,28,12702,80615,0.154216,0.182052
9,29,909,133794,0.056134,0.088097
9,30,629,26109,0.080387,0.083747
9,31,689,116,0.063205,0.055360
9,32,2119,43549,0.062567,0.077674
9,33,571,53456,0.062929,0.098950
9,34,30778,386,0.078172,0.056281
9,35,7405,109848,0.071825,0.098476
9,36,1274,140364,0.061044,0.073856
9,37,19525,200495,0.066255,0.081853
9,38,47304,152269,0.099914,0.093442
9,39,0,26,0.000000,0.064763
9,40,21636,793911,0.094212,0.107969
9,41,17195,406123,0.089333,0.090147
9,42,13113,1628,0.055340,0.079465
9,43,549102,1441718,0.129461,0.101853
9,44,118811,126646,0.103270,0.089452
9,45,19805,399010,0.078905,0.092347
9,46,89,7814,0.060957,0.073200
9,47,10377,144192,0.090034,0.083543
9,48,8131,144367,0.066321,0.080166
9,49,21,102,0.060384,0.059336
9,50,601,327,0.047391,0.068822
9,51,480,647,0.078664,0.074753
9,52,0,2,0.000000,0.078857
9,53,5524,155716,0.070870,0.086598
9,54,6,150,0.068197,0.082829
9,55,57140,401156,0.077274,0.085698
9,56,2208,40569,0.079256,0.077149
9,57,7375,42449,0.068022,0.072153
9,58,19660,145915,0.076944,0.080679
9,59,97,67782,0.056929,0.071372
9,60,8,1542,0.074707,0.073304
9,61,39917,286928,0.111992,0.111721
9,62,5788,438202,0.080445,0.093835
9,63,3,15267,0.068929,0.072262
9,64,808,263784,0.072465,0.075925
9,65,793,27635,0.109587,0.100925
9,66,189,33,0.093649,0.070357
9,67,33,29,0.081928,0.072611
9,68,2693,37946,0.083478,0.091734
9,69,21014,741898,0.088586,0.105468
9,70,18845,390815,0.094833,0.097157
9,71,1073,6501,0.068691,0.068578
9,72,1,0,0.046387,0.000000
9,73,10557,2113,0.098136,0.086258
9,74,2,10,0.056641,0.066211
9,75,586,445088,0.075417,0.086825
9,76,194,121,0.086256,0.084834
9,77,1497,94827,0.090973,0.098095
9,78,230,273,0.060656,0.066820
9,79,2391,69,0.067013,0.059443
9,80,313,2908,0.058973,0.076092
9,81,221,143384,0.062747,0.093672
9,82,1972,23066,0.070651,0.074937
9,83,3429,113709,0.077470,0.089050
9,84,77795,527871,0.082140,0.092228
9,85,12,1,0.057917,0.080078
9,86,3190,178,0.090611,0.080158
9,87,1458,93791,0.061159,0.076120
9,88,16669,220873,0.089740,0.086593
9,89,392458,916130,0.125523,0.106836
9,90,45,6468,0.061182,0.081242
9,91,156,3688,0.066620,0.077420
9,92,559,1497,0.073941,0.070974
9,93,6473,62113,0.075100,0.078590
9,94,548,44807,0.073207,0.075526
9,95,10382,78000,0.068985,0.071253
9,96,3053,2432,0.072608,0.072576
9,97,14170,440850,0.065999,0.078254
9,98,565,9973,0.073758,0.077875
9,99,21993,75812,0.073127,0.076621
9,100,268,2927,0.065491,0.071515
9,101,95906,427397,0.089790,0.097238
9,102,9,3679,0.070747,0.079265
9,103,66100,25631,0.091774,0.082478
9,104,97,84,0.060718,0.051490
9,105,371,595,0.079280,0.084437
9,106,46233,508533,0.093733,0.092965
9,107,19,56279,0.082494,0.083329
9,108,234,57427,0.078223,0.092517
9,109,10897,128052,0.060430,0.070787
9,110,191739,1203217,0.087298,0.090664
9,111,1009,2020,0.053363,0.067650
9,112,226,53835,0.083026,0.090818
9,113,233,37932,0.065187,0.080969
9,114,391,9366,0.060220,0.079043
9,115,244,212,0.075546,0.077906
9,116,16962,144519,0.089193,0.108695
9,117,2,0,0.084717,0.000000
9,118,20849,109985,0.137029,0.183299
9,119,1809,51166,0.068081,0.122407
9,120,272,87,0.072220,0.074903
9,121,6,1,0.044230,0.041260
9,122,7706,162649,0.089316,0.117179
9,123,873,407691,0.068055,0.086573
9,124,21474,267507,0.111250,0.102151
9,125,18460,225615,0.080689,0.096466
9,126,63,6,0.058299,0.052734
9,127,379,7,0.077999,0.070557
9,128,32120,51803,0.129164,0.127312
9,129,26,7324,0.062918,0.068179
9,130,2,0,0.095459,0.000000
9,131,55,3909,0.077601,0.086002
9,132,14,750,0.046308,0.065150
9,133,1009,11407,0.065724,0.073465
9,134,0,0,0.000000,0.000000
9,135,135,14,0.064959,0.074934
9,136,90,76990,0.067586,0.080475
9,137,0,0,0.000000,0.000000
9,138,39344,187402,0.096030,0.089349
9,139,36928,154035,0.105022,0.114561
9,140,14,5,0.056449,0.077246
9,141,0,0,0.000000,0.000000
9,142,158781,1433060,0.078994,0.088525
9,143,74953,54433,0.086497,0.084689
9,144,680,5081,0.070262,0.063242
9,145,241,784,0.064713,0.069103
9,146,152790,686047,0.082476,0.087838
9,147,571,667,0.073556,0.076640
9,148,13323,59450,0.041346,0.096265
9,149,1838,2498,0.084389,0.077785
9,150,15,7,0.075033,0.071359
9,151,5749,166369,0.122913,0.156326
9,152,542,3388,0.073121,0.077114
9,153,14359,178743,0.074329,0.103883
9,154,567,13261,0.074180,0.073365
9,155,1545,134930,0.074564,0.100109
9,156,24392,301666,0.099922,0.112815
9,157,16,253,0.064835,0.058130
9,158,7294,96365,0.101952,0.103121
9,159,1745,490,0.078135,0.065383
9,160,0,2,0.000000,0.072266
9,161,16218,4280,0.089879,0.074197
9,162,4690,98408,0.090925,0.124576
9,163,34715,211387,0.151934,0.151276
9,164,66468,285476,0.087325,0.094685
9,165,416232,26061,0.096066,0.063099
9,166,83383,837955,0.095965,0.103797
9,167,366,388,0.067058,0.065864
9,168,1655,117023,0.068246,0.078170
9,169,3,173,0.056071,0.062906
9,170,37099,412562,0.091868,0.086456
9,171,15071,37411,0.104835,0.086761
9,172,18843,266716,0.093513,0.111102
9,173,18570,18309,0.069000,0.087707
9,174,577,49486,0.057426,0.068013
9,175,113,1311,0.066353,0.071764
9,176,3259,349992,0.067091,0.082123
9,177,1298,397912,0.076940,0.091313
9,178,1342,20662,0.078933,0.074784
9,179,4302,106109,0.063275,0.075118
9,180,1397,327188,0.064917,0.088033
9,181,17153,863493,0.093419,0.099592
9,182,31840,251408,0.111729,0.143242
9,183,1493,1909,0.072120,0.075197
9,184,44274,531481,0.098574,0.093595
9,185,4061,63046,0.073527,0.077792
9,186,178,215,0.070652,0.069850
9,187,175,876,0.065536,0.064762
9,188,233796,186126,0.099906,0.082458
9,189,1501,215350,0.074806,0.092312
9,190,7003,448669,0.098943,0.091827
9,191,8155,28280,0.075184,0.101718
9,192,249,355,0.063666,0.071650
9,193,3880,97286,0.069263,0.126365
9,194,4,0,0.063232,0.000000
9,195,3118,152641,0.080099,0.087739
9,196,1084,108784,0.065433,0.072054
9,197,718,14814,0.084456,0.155618
9,198,21657,585895,0.078119,0.102470
9,199,4055,14480,0.080726,0.072424
9,200,3308,96945,0.056870,0.075606
9,201,116240,559947,0.110511,0.118890
9,202,13302,112029,0.103993,0.155012
9,203,27170,101,0.053079,0.070801
9,204,7239,648099,0.086331,0.102592
9,205,772,513,0.061313,0.069038
9,206,1413,188,0.075436,0.071684
9,207,8842,239082,0.078393,0.086509
9,208,12898,106196,0.111097,0.141995
9,209,18,199,0.066216,0.066955
9,210,684,23294,0.081132,0.085391
9,211,374,1096,0.071076,0.056016
9,212,547,18618,0.059422,0.066244
9,213,427,8163,0.072795,0.076403
9,214,29593,733431,0.088162,0.107464
9,215,671,83746,0.079674,0.086279
9,216,522,19536,0.073357,0.081642
9,217,1,22,0.064941,0.063821
9,218,159,86,0.110227,0.106644
9,219,1,8,0.036621,0.078369
9,220,2671,51277,0.081337,0.074580
9,221,146513,140667,0.134901,0.072521
9,222,361,10413,0.063314,0.056418
9,223,6927,583884,0.078518,0.089824
9,224,862,60677,0.075606,0.097747
9,225,9476,236181,0.066087,0.080090
9,226,810,1923,0.087798,0.077705
9,227,51,25,0.068302,0.065615
9,228,1418,24586,0.060001,0.082978
9,229,1374,92563,0.067820,0.084432
9,230,25639,20987,0.057804,0.056805
9,231,1618,443,0.067208,0.060433
9,232,422,15300,0.069407,0.084749
9,233,944,6493,0.081160,0.081392
9,234,64301,766001,0.086601,0.095384
9,235,3043,7968,0.088033,0.086741
9,236,256795,507001,0.078714,0.085684
9,237,2693,306015,0.081363,0.089456
9,238,86,18,0.088745,0.086995
9,239,1506,12821,0.073154,0.086286
9,240,24794,496823,0.094833,0.101554
9,241,2281,17715,0.091933,0.100147
9,242,199891,808456,0.081625,0.087038
9,243,571,25363,0.080989,0.082737
9,244,40714,306939,0.080148,0.117802
9,245,115416,620437,0.110408,0.122772
9,246,2547,98667,0.074174,0.074921
9,247,673,13830,0.079044,0.078056
9,248,64,5,0.057976,0.073389
9,249,48188,433543,0.096827,0.091683
9,250,2746,105401,0.082252,0.082309
9,251,28322,3562,0.087660,0.091491
9,252,2371,6160,0.078999,0.081507
9,253,42431,179966,0.123008,0.141639
9,254,17909,181618,0.074257,0.076119
9,255,35356,9369,0.095732,0.090098
9,256,2887,84773,0.078450,0.110129
9,257,284,864672,0.072427,0.100122
9,258,0,0,0.000000,0.000000
9,259,14273,3544,0.077983,0.069535
9,260,43,12,0.048922,0.049947
9,261,4036,1734,0.083572,0.076354
9,262,16624,364023,0.098571,0.100568
9,263,1,2732,0.028442,0.083579
9,264,14677,143001,0.079729,0.086815
9,265,60,8356,0.072770,0.071580
9,266,3629,3464,0.070889,0.071756
9,267,1339,238809,0.082450,0.091308
9,268,8790,278726,0.069672,0.078005
9,269,3489,320,0.098494,0.087788
9,270,2,13007,0.050537,0.065048
9,271,16,2,0.055023,0.053589
9,272,2352,3138,0.089854,0.096292
9,273,20765,634549,0.098003,0.095045
9,274,53,2948,0.090180,0.073326
9,275,7138,112591,0.086705,0.089181
9,276,328,230,0.059380,0.074336
9,277,807,36332,0.061565,0.075304
9,278,9922,143282,0.084314,0.089968
9,279,174,4714,0.071991,0.118201
9,280,2564,309680,0.075846,0.079362
9,281,40318,342432,0.078111,0.093910
9,282,0,29,0.000000,0.052852
9,283,62,50,0.059568,0.082319
9,284,40051,202478,0.096756,0.094748
9,285,75922,138188,0.085495,0.083154
9,286,16962,193455,0.099120,0.100898
9,287,460,434363,0.076548,0.110815
9,288,7591,85157,0.092771,0.090884
9,289,900,1536257,0.068884,0.118815
9,290,9351,183861,0.067441,0.073993
9,291,129,393,0.066742,0.082789
9,292,4233,46188,0.070278,0.075933
9,293,4620,28601,0.096197,0.096496
9,294,244080,97269,0.088140,0.077817
9,295,87062,429731,0.168555,0.128499
9,296,6160,65394,0.067720,0.085793
9,297,1039,537760,0.082496,0.141126
9,298,57854,815811,0.126195,0.103717
9,299,76684,301386,0.093477,0.097461
9,300,16080,10244,0.074963,0.061240
9,301,1483,12733,0.086365,0.080793
9,302,17693,162550,0.078301,0.084067
9,303,201,160,0.069604,0.077339
9,304,268,4948,0.079921,0.083560
9,305,18771,357987,0.092366,0.098804
9,306,3574,255860,0.088020,0.088429
9,307,0,43334,0.000000,0.084625
9,308,21185,321937,0.079551,0.087429
9,309,39750,7263,0.068914,0.077776
9,310,937,66837,0.079318,0.098229
9,311,39668,472467,0.083030,0.106112
9,312,803,1978,0.063642,0.059297
9,313,72,1613,0.065765,0.068694
9,314,333,2840,0.068685,0.074169
9,315,5,7,0.074561,0.070940
9,316,72190,356026,0.077256,0.079189
9,317,88679,138498,0.076948,0.079705
9,318,25391,215394,0.103074,0.121783
9,319,10,0,0.074756,0.000000
9,320,0,0,0.000000,0.000000
9,321,12085,18685,0.086051,0.088458
9,322,1614,459519,0.066298,0.093396
9,323,9653,67895,0.084839,0.080168
9,324,473,13212,0.066835,0.078526
9,325,234,270,0.055093,0.061813
9,326,22615,386432,0.094091,0.099309
9,327,3991,399622,0.085440,0.096600
9,328,37,29362,0.071282,0.071348
9,329,664,5260,0.067029,0.073761
9,330,568,501,0.075840,0.074156
9,331,1602,3499,0.085921,0.083338
9,332,30813,268239,0.084188,0.090413
9,333,11787,832445,0.066909,0.103513
9,334,192,915,0.071058,0.066567
9,335,8321,431394,0.089713,0.100123
9,336,5,8857,0.066455,0.083266
9,337,4370,213901,0.078630,0.082366
9,338,62050,348901,0.090176,0.113162
9,339,14788,87159,0.081414,0.092250
9,340,119,4358,0.074881,0.090775
9,341,11,14,0.082320,0.057600
9,342,11918,65407,0.078375,0.079912
9,343,61066,393548,0.083256,0.103585
9,344,1853,47358,0.062819,0.069424
9,345,8,43,0.063385,0.075280
9,346,1882,157786,0.070917,0.077406
9,347,1737,179171,0.076124,0.081688
9,348,24382,447730,0.109157,0.110092
9,349,7835,208067,0.077349,0.081242
9,350,20268,362969,0.109847,0.117495
9,351,343,33716,0.079708,0.076678
9,352,444,18917,0.060873,0.065912
9,353,13064,46117,0.066537,0.072889
9,354,11962,265539,0.085041,0.102849
9,355,1650,26658,0.065297,0.081033
9,356,26,4102,0.076059,0.077202
9,357,9195,1467,0.098018,0.084328
9,358,1538,19874,0.068942,0.080196
9,359,9458,215871,0.102838,0.098150
9,360,19216,183487,0.124180,0.146311
9,361,403,3627,0.073921,0.073142
9,362,229,191754,0.059663,0.121060
9,363,126842,580088,0.104641,0.105271
9,364,5711,116607,0.112964,0.158684
9,365,2366,73569,0.078952,0.119391
9,366,257,227,0.087226,0.084567
9,367,3419,124265,0.094356,0.122058
9,368,19957,905152,0.089201,0.121301
9,369,84,22,0.076676,0.072965
9,370,26054,233255,0.080267,0.157722
9,371,8816,57873,0.081870,0.080350
9,372,95,5295,0.063435,0.072921
9,373,1865,9683,0.062217,0.074101
9,374,4,4,0.069885,0.079468
9,375,218,1871,0.095042,0.080336
9,376,63,460,0.070574,0.070274
9,377,10017,195612,0.095047,0.124277
9,378,36,4732,0.072015,0.065986
9,379,1,9,0.042480,0.086968
9,380,78,1715,0.074356,0.065780
9,381,9850,12305,0.076555,0.092510
9,382,2157,91260,0.087742,0.087358
9,383,79174,540076,0.104045,0.121542
9,384,394,18940,0.056890,0.071831
9,385,4,0,0.066528,0.000000
9,386,16265,95366,0.119680,0.101376
9,387,14745,387474,0.091499,0.092933
9,388,17619,138496,0.105715,0.105005
9,389,1844,148455,0.074441,0.078162
9,390,248,75,0.058482,0.062000
9,391,501,33861,0.072403,0.080111
9,392,16723,122689,0.098161,0.107778
9,393,13178,270108,0.075159,0.088345
9,394,133,143,0.104288,0.099102
9,395,16349,113991,0.081164,0.098400
9,396,8,121,0.072906,0.080837
9,397,21086,500791,0.054265,0.100156
9,398,40894,5914,0.115234,0.107546
9,399,71806,309402,0.134678,0.126872
9,400,472,49102,0.063848,0.080584
9,401,1601,47636,0.075004,0.093074
9,402,164,21244,0.065023,0.065531
9,403,6803,19180,0.082409,0.077403
9,404,527,39357,0.068381,0.076875
9,405,5871,617711,0.089340,0.102737
9,406,1451,12029,0.068122,0.067974
9,407,21696,502290,0.148647,0.161973
9,408,308,9523,0.085900,0.086887
9,409,28288,2080,0.084889,0.068587
9,410,28039,78342,0.088443,0.087100
9,411,146,39481,0.066888,0.083642
9,412,13782,75243,0.057041,0.096063
9,413,7290,109408,0.106026,0.123595
9,414,8424,152464,0.083375,0.089344
9,415,19161,63514,0.067735,0.078029
9,416,1922,73345,0.081997,0.104353
9,417,3099,8197,0.074141,0.077660
9,418,1059,265423,0.076962,0.088202
9,419,4982,229,0.074038,0.073522
9,420,139,9253,0.070067,0.077226
9,421,354,698,0.064122,0.069647
9,422,78964,246425,0.097857,0.122143
9,423,3711,4133,0.108561,0.070976
9,424,1125,1561,0.086412,0.079372
9,425,16685,31976,0.068972,0.072726
9,426,137661,124687,0.178449,0.086187
9,427,511,4676,0.073076,0.074558
9,428,57,154,0.064549,0.059941
9,429,44634,502215,0.175291,0.181190
9,430,9486,209469,0.090468,0.120413
9,431,86,5,0.079902,0.060840
9,432,17451,104368,0.069549,0.075237
9,433,101,691,0.060722,0.066274
9,434,4,7,0.083557,0.069650
9,435,10147,110901,0.112944,0.120282
9,436,16462,835427,0.066594,0.083834
9,437,122682,529473,0.123672,0.128099
9,438,35,98328,0.063100,0.078406
9,439,494,59047,0.075338,0.083379
9,440,207231,942269,0.116260,0.101666
9,441,17344,254495,0.071178,0.083169
9,442,51,87,0.078221,0.074151
9,443,11056,356169,0.078278,0.098533
9,444,1229,204960,0.072088,0.087625
9,445,1553,12377,0.085472,0.077323
9,446,206,119,0.080208,0.070557
9,447,41,872,0.071075,0.081496
9,448,11331,133760,0.107049,0.157204
9,449,17520,119719,0.115703,0.127791
9,450,6539,32841,0.062076,0.076252
9,451,12327,85525,0.105450,0.117296
9,452,11702,418998,0.115157,0.097546
9,453,26,18485,0.065336,0.081766
9,454,1518,3262,0.079751,0.076503
9,455,35,70278,0.064900,0.091222
9,456,58125,544254,0.073915,0.100105
9,457,247,288,0.082457,0.094343
9,458,1275,59553,0.067628,0.074187
9,459,463,94547,0.068217,0.080454
9,460,25086,146915,0.143059,0.185539
9,461,20733,524094,0.143390,0.108806
9,462,4155,86684,0.061538,0.074138
9,463,1054,56867,0.062895,0.083602
9,464,55148,623880,0.100544,0.097760
