layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
3,331,83,17,0.064980,0.054845
3,332,846,630,0.068222,0.069221
3,333,3338,27296,0.076226,0.084036
3,334,17,11331,0.064094,0.084108
3,335,2458,1727,0.079616,0.074554
3,336,9080,22323,0.094921,0.109194
3,337,1689,11854,0.073541,0.074800
3,338,19,7,0.068279,0.095703
3,339,37318,91734,0.090068,0.093033
3,340,466,1287,0.086980,0.083115
3,341,265,796,0.076560,0.091850
3,342,1472,9112,0.101022,0.090560
3,343,2,7199,0.066162,0.109549
3,344,222,83,0.055731,0.064109
3,345,95,234,0.060380,0.071453
3,346,273,16267,0.078070,0.102687
3,347,1945,10533,0.067154,0.086052
3,348,1198,10565,0.069707,0.073760
3,349,2,10,0.072510,0.079810
3,350,64,5046,0.071384,0.129209
3,351,11,17,0.069469,0.063548
3,352,89,144,0.057617,0.063961
3,353,6344,614,0.096077,0.061724
3,354,4444,7986,0.090299,0.102908
3,355,1355,15119,0.061270,0.093851
3,356,2586,4804,0.106228,0.119425
3,357,2077,537,0.063038,0.071335
3,358,280,12094,0.090120,0.093173
3,359,22027,22746,0.091586,0.096166
3,360,63,11625,0.056376,0.081614
3,361,141,6791,0.100551,0.100157
3,362,101,316,0.073498,0.081277
3,363,74,1243,0.078386,0.072945
3,364,490,320,0.072617,0.074781
3,365,52,3578,0.186914,0.081567
3,366,1,550,0.030396,0.076243
3,367,68,22,0.099462,0.082042
3,368,109,6834,0.069112,0.079223
3,369,474,5889,0.059630,0.100951
3,370,2898,8416,0.078704,0.091470
3,371,258,9353,0.103108,0.099062
3,372,24,24,0.083354,0.063868
3,373,168,1630,0.065945,0.065670
3,374,22,19131,0.101108,0.178690
3,375,10952,22460,0.092221,0.101264
3,376,1903,4427,0.093786,0.099636
3,377,1865,2591,0.083039,0.078278
3,378,137,2000,0.098062,0.088715
3,379,77,9925,0.091319,0.085724
3,380,16309,26280,0.133825,0.095529
3,381,3511,12861,0.069387,0.079981
3,382,21,2465,0.059596,0.066667
3,383,146,292,0.065031,0.068499
3,384,268,13314,0.077144,0.098680
3,385,5054,14313,0.074387,0.102479
3,386,4,3,0.050842,0.059896
3,387,6,8,0.060994,0.058441
3,388,39,5,0.066960,0.071240
3,389,2583,8685,0.078999,0.074462
3,390,22,80,0.058161,0.074261
3,391,31,164,0.067430,0.078675
3,392,10,1453,0.063110,0.076594
3,393,1,0,0.074219,0.000000
3,394,68,71,0.068939,0.077267
3,395,309,1308,0.069755,0.079705
3,396,15,4275,0.076839,0.095976
3,397,801,12015,0.084737,0.116932
3,398,1551,4503,0.070062,0.077770
3,399,15,15,0.049837,0.070589
3,400,11466,34874,0.072791,0.085785
3,401,967,1203,0.096433,0.097388
3,402,359,7606,0.115423,0.096006
3,403,1284,631,0.070177,0.071341
3,404,1200,15849,0.085704,0.096773
3,405,7948,75465,0.098198,0.114350
3,406,355,26071,0.063886,0.119759
3,407,2088,12490,0.068936,0.073752
3,408,475,10733,0.069555,0.079753
3,409,1,124,0.004059,0.062836
3,410,388,344,0.088254,0.097552
3,411,20,28,0.062433,0.060499
3,412,137,5807,0.108607,0.086581
3,413,8,429,0.060303,0.083804
3,414,2871,3729,0.097412,0.109224
3,415,2635,22929,0.070020,0.075248
3,416,108,300,0.089123,0.082840
3,417,771,5027,0.087508,0.092582
3,418,25,116,0.059277,0.071115
3,419,1321,9,0.078464,0.063748
3,420,6,2,0.065999,0.060181
3,421,3085,6743,0.099952,0.090590
3,422,267,26085,0.096043,0.099021
3,423,529,561,0.117919,0.104280
3,424,10931,24212,0.084040,0.095497
3,425,643,2332,0.064339,0.077429
3,426,763,13456,0.076828,0.091448
3,427,157,49,0.129548,0.114377
3,428,377,12201,0.095461,0.083785
3,429,377,1614,0.060224,0.057853
3,430,417,3874,0.084605,0.088010
3,431,567,24266,0.103249,0.151006
3,432,660,120,0.069203,0.068058
3,433,1222,3303,0.059409,0.086043
3,434,147,4233,0.087507,0.082011
3,435,81,164,0.084782,0.075739
3,436,9602,10483,0.111277,0.104636
3,437,814,1104,0.086412,0.090738
3,438,32,488,0.074806,0.082812
3,439,191,2468,0.101014,0.090515
3,440,121,10905,0.065862,0.123578
3,441,258,3653,0.083899,0.080404
3,442,269,6894,0.081657,0.085645
3,443,2473,23977,0.071135,0.095700
3,444,24,6967,0.064097,0.084116
3,445,0,5,0.000000,0.085254
3,446,132,7157,0.128356,0.109198
3,447,257,2608,0.075161,0.092741
3,448,5,46,0.059790,0.075025
3,449,219,4694,0.069615,0.079940
3,450,471,1764,0.069453,0.073823
3,451,19597,66913,0.107082,0.109184
3,452,918,18207,0.080054,0.080751
3,453,2992,1261,0.065752,0.072829
3,454,3352,29528,0.088004,0.109412
3,455,707,2126,0.087874,0.094129
3,456,2,0,0.072510,0.000000
3,457,5809,4885,0.163371,0.145500
3,458,452,24870,0.105936,0.100395
3,459,212,98,0.068071,0.060013
3,460,881,3953,0.090137,0.126628
3,461,155,9964,0.077510,0.099894
3,462,72,6036,0.081594,0.093080
3,463,110,123,0.097203,0.084118
3,464,164,86,0.081436,0.089747
3,465,79,80,0.086464,0.070378
3,466,557,8282,0.079014,0.086865
3,467,635,89,0.063447,0.059969
3,468,139,11466,0.181004,0.082492
3,469,2,1,0.065430,0.081543
3,470,8104,12541,0.103363,0.114836
3,471,119,454,0.058632,0.069739
3,472,12029,5215,0.117295,0.063412
3,473,11465,218,0.091984,0.081622
3,474,305,881,0.068815,0.079067
3,475,531,1286,0.097913,0.094741
3,476,511,41718,0.085282,0.097332
3,477,186,118,0.104058,0.100601
3,478,2674,1396,0.150613,0.075631
3,479,187,2005,0.114285,0.100534
3,480,3820,14,0.071094,0.074149
3,481,212,12016,0.102090,0.080856
3,482,1,1,0.053467,0.071777
3,483,133,765,0.056691,0.076607
3,484,783,1972,0.094958,0.086240
3,485,506,3895,0.125544,0.186464
3,486,812,494,0.102694,0.116248
3,487,1647,12785,0.136497,0.122449
3,488,6644,17216,0.096794,0.093412
3,489,60,7781,0.068616,0.077440
3,490,989,5776,0.084468,0.094847
3,491,457,9531,0.133154,0.094200
3,492,136,3286,0.106301,0.101320
3,493,1369,3079,0.067258,0.092194
3,494,377,1448,0.095353,0.080187
3,495,43,50,0.067593,0.074951
3,496,1338,12,0.048426,0.079671
3,497,9,1,0.058892,0.036865
3,498,856,2138,0.091916,0.094070
3,499,68,621,0.072637,0.073139
3,500,226,1727,0.102993,0.086695
3,501,4,555,0.077087,0.072778
3,502,914,1730,0.117346,0.099862
3,503,85,46,0.064769,0.075482
3,504,4374,17631,0.091193,0.094588
3,505,1148,306,0.051294,0.078956
3,506,314,4009,0.119917,0.082772
3,507,1661,7353,0.084109,0.096388
3,508,525,3776,0.071434,0.111147
3,509,646,4898,0.081473,0.082076
3,510,41,67,0.065808,0.068968
3,511,232,4954,0.081136,0.105825
4,0,43,26,0.065820,0.085271
4,1,12,1,0.066284,0.043457
4,2,65,15588,0.115565,0.097613
4,3,10604,51152,0.101165,0.095457
4,4,18,3556,0.073880,0.082066
4,5,355,569,0.081761,0.068353
4,6,66,76,0.064760,0.089921
4,7,185,4302,0.127486,0.092887
4,8,841,2663,0.080155,0.086709
4,9,162,5975,0.096784,0.115783
4,10,326,854,0.083889,0.085784
4,11,0,6,0.000000,0.067424
4,12,1632,14192,0.089459,0.083252
4,13,16,14,0.089379,0.088117
4,14,115,103,0.122051,0.121383
4,15,6170,15560,0.082913,0.094060
4,16,1448,17133,0.072739,0.075843
4,17,0,7,0.000000,0.079590
4,18,580,2367,0.074345,0.079672
4,19,517,1151,0.070904,0.071513
4,20,219,1350,0.071463,0.081167
4,21,104,198,0.072735,0.068769
4,22,15,6765,0.072786,0.088464
4,23,791,3256,0.093156,0.085550
4,24,172,3829,0.120329,0.075569
4,25,5,19,0.090918,0.078690
4,26,265,593,0.084950,0.072316
4,27,70,24,0.076699,0.103816
4,28,564,940,0.078963,0.077482
4,29,3,10,0.055094,0.072998
4,30,266,6422,0.075884,0.108560
4,31,678,479,0.074638,0.074382
4,32,1,0,0.041260,0.000000
4,33,134,12125,0.077386,0.086824
4,34,454,2517,0.074945,0.085119
4,35,3925,17883,0.095467,0.116260
4,36,29,23,0.091191,0.073359
4,37,2,287,0.056763,0.071150
4,38,1004,6488,0.091735,0.081631
4,39,259,15779,0.117332,0.107946
4,40,1328,7,0.067101,0.062884
4,41,1458,3634,0.092375,0.090267
4,42,79,28,0.147957,0.170650
4,43,240,866,0.113440,0.091733
4,44,2064,8943,0.116739,0.123056
4,45,4311,66,0.071944,0.057665
4,46,21942,31535,0.118273,0.116695
4,47,1225,1478,0.059425,0.067658
4,48,1563,56768,0.060796,0.126229
4,49,1,15,0.053223,0.073877
4,50,5116,17657,0.088937,0.151872
4,51,1519,7773,0.117586,0.147517
4,52,2,7,0.035034,0.064976
4,53,242,3338,0.070726,0.085080
4,54,123,4349,0.063398,0.075358
4,55,0,0,0.000000,0.000000
4,56,829,33,0.070547,0.059186
4,57,954,1294,0.076808,0.076812
4,58,64,169,0.063408,0.075612
4,59,3665,6198,0.085639,0.092283
4,60,960,1918,0.077299,0.066098
4,61,145,17122,0.075466,0.083604
4,62,69,5068,0.091679,0.088560
4,63,233,38,0.071238,0.057807
4,64,97,394,0.073431,0.080726
4,65,78,5560,0.064071,0.075001
4,66,1337,1,0.063689,0.030640
4,67,11,254,0.067427,0.067565
4,68,100,8269,0.067316,0.071698
4,69,1918,2851,0.147207,0.120011
4,70,109,5640,0.095443,0.087751
4,71,3243,9321,0.047911,0.072446
4,72,6830,39161,0.073890,0.080180
4,73,11910,23636,0.068416,0.070299
4,74,943,2702,0.086113,0.105424
4,75,35,17348,0.098894,0.091355
4,76,1436,4541,0.101061,0.084827
4,77,1979,11827,0.096298,0.178059
4,78,0,48,0.000000,0.069982
4,79,18,104,0.061266,0.079200
4,80,1302,4473,0.097686,0.081534
4,81,457,16257,0.066323,0.087155
4,82,102,226,0.066016,0.065342
4,83,4868,2252,0.079354,0.074645
4,84,912,1132,0.079356,0.081773
4,85,208,3891,0.148819,0.088104
4,86,466,1514,0.087945,0.092932
4,87,2341,53230,0.065262,0.071863
4,88,103,1090,0.142883,0.097998
4,89,98,6792,0.115345,0.090360
4,90,679,14349,0.082861,0.096768
4,91,901,733,0.091549,0.081728
4,92,11,6730,0.061568,0.067293
4,93,75,790,0.091296,0.080392
4,94,939,22796,0.091437,0.094913
4,95,1539,2264,0.081180,0.085104
4,96,1910,3002,0.133307,0.145891
4,97,186,4091,0.070869,0.098543
4,98,0,7962,0.000000,0.126187
4,99,247,31354,0.132197,0.098141
4,100,142,9897,0.108519,0.079315
4,101,1,0,0.061523,0.000000
4,102,10828,21118,0.140042,0.093252
4,103,154,1317,0.083360,0.087892
4,104,334,8496,0.132120,0.091251
4,105,3358,4031,0.093434,0.076995
4,106,91,20584,0.094548,0.089295
4,107,226,115,0.102218,0.096170
4,108,586,11468,0.078561,0.112407
4,109,25,36,0.069268,0.070475
4,110,1288,131,0.095189,0.107221
4,111,275,17259,0.078944,0.145933
4,112,675,2840,0.078260,0.096331
4,113,2304,14231,0.100604,0.094421
4,114,1,13,0.052490,0.077148
4,115,96,626,0.109254,0.079898
4,116,1721,15789,0.050045,0.071410
4,117,15,8731,0.067773,0.083679
4,118,1451,4623,0.155171,0.131020
4,119,0,0,0.000000,0.000000
4,120,3004,10578,0.074998,0.117912
4,121,0,0,0.000000,0.000000
4,122,21,38,0.062593,0.067376
4,123,2336,11329,0.101936,0.105236
4,124,67,2320,0.123591,0.085544
4,125,277,3245,0.071181,0.079450
4,126,905,9858,0.075613,0.097104
4,127,4,0,0.079956,0.000000
4,128,4817,8373,0.122940,0.114723
4,129,0,5,0.000000,0.048242
4,130,2212,2276,0.086068,0.084231
4,131,3072,90,0.098544,0.074235
4,132,473,511,0.083494,0.082837
4,133,11,183,0.061879,0.068065
4,134,168,11915,0.063314,0.088023
4,135,453,25946,0.076971,0.091050
4,136,418,1278,0.080663,0.077976
4,137,352,3509,0.084131,0.082848
4,138,379,971,0.055267,0.064469
4,139,39077,172942,0.114889,0.130249
4,140,3426,10523,0.088926,0.086388
4,141,532,9232,0.079279,0.083554
4,142,596,3477,0.070309,0.082932
4,143,791,3515,0.087993,0.101481
4,144,2673,656,0.084914,0.073015
4,145,0,0,0.000000,0.000000
4,146,860,14100,0.085852,0.116433
4,147,1334,46,0.144331,0.072628
4,148,0,1546,0.000000,0.059463
4,149,231,1002,0.077342,0.081569
4,150,314,6074,0.120723,0.085959
4,151,65,3830,0.106239,0.085625
4,152,25,5545,0.059824,0.075210
4,153,235,53,0.071005,0.065549
4,154,45,21652,0.083746,0.104278
4,155,87,4587,0.077991,0.082422
4,156,11,10,0.071222,0.059790
4,157,2,4881,0.060547,0.079191
4,158,3459,23699,0.074796,0.079331
4,159,0,1967,0.000000,0.089396
4,160,3539,22910,0.109152,0.122918
4,161,2288,13635,0.049763,0.086924
4,162,547,166,0.057424,0.074857
4,163,2626,7621,0.059580,0.071353
4,164,535,30441,0.072094,0.083163
4,165,104,27,0.070676,0.071280
4,166,144,12357,0.063766,0.130400
4,167,84,67,0.084269,0.076835
4,168,83,15166,0.078534,0.121213
4,169,12,56,0.062531,0.066062
4,170,142,6010,0.070484,0.093308
4,171,267,11799,0.063304,0.077887
4,172,1515,5773,0.079560,0.076741
4,173,272,1374,0.099563,0.073317
4,174,49,18533,0.084251,0.103833
4,175,214,7841,0.124300,0.085857
4,176,723,7236,0.072841,0.086104
4,177,84,1622,0.067857,0.076099
4,178,70,15163,0.102164,0.099145
4,179,3089,102,0.163341,0.072436
4,180,411,3150,0.089175,0.107748
4,181,153,207,0.101861,0.096768
4,182,522,7204,0.065344,0.080201
4,183,98,853,0.064448,0.074884
4,184,27,53,0.096256,0.066033
4,185,2291,15644,0.069291,0.075203
4,186,13,2121,0.063270,0.098574
4,187,1579,1799,0.109137,0.126761
4,188,133,598,0.136611,0.092548
4,189,3669,4065,0.081795,0.108636
4,190,1916,3727,0.081398,0.082632
4,191,4204,3311,0.111043,0.118646
4,192,99,14218,0.092197,0.120226
4,193,649,355,0.068625,0.067428
4,194,57,32,0.087060,0.082199
4,195,4910,6660,0.085682,0.089812
4,196,252,337,0.091453,0.075345
4,197,168,7567,0.133100,0.091003
4,198,365,776,0.077236,0.075413
4,199,6538,19702,0.081493,0.080781
4,200,1005,7830,0.090453,0.086759
4,201,5403,28164,0.102651,0.107858
4,202,1732,2862,0.094356,0.088881
4,203,487,3158,0.086948,0.094472
4,204,2993,22509,0.070370,0.115708
4,205,468,3695,0.061198,0.074630
4,206,71416,217746,0.136845,0.113340
4,207,3,14,0.068604,0.067749
4,208,14,13,0.067819,0.082181
4,209,6,21,0.071126,0.074544
4,210,0,0,0.000000,0.000000
4,211,245,7626,0.078935,0.089491
4,212,701,20870,0.100865,0.080568
4,213,2545,3711,0.086841,0.094001
4,214,1,1,0.037598,0.028198
4,215,791,6688,0.080623,0.077074
4,216,71,7897,0.064755,0.074648
4,217,11,302,0.043142,0.069230
4,218,2423,3718,0.135434,0.150838
4,219,4,1,0.052368,0.048340
4,220,21,253,0.065755,0.078939
4,221,34,1,0.078556,0.066895
4,222,5264,9111,0.119035,0.124246
4,223,49,928,0.060701,0.067420
4,224,2,12,0.058105,0.066325
4,225,90,1695,0.157899,0.083992
4,226,3,40,0.059652,0.065387
4,227,11494,15506,0.087609,0.083216
4,228,366,3583,0.075620,0.084946
4,229,0,37,0.000000,0.047706
4,230,1,446,0.089844,0.062243
4,231,5,86,0.061768,0.074256
4,232,0,0,0.000000,0.000000
4,233,54,2,0.061370,0.044556
4,234,68,1867,0.105490,0.082114
4,235,2092,31434,0.091479,0.129635
4,236,60,372,0.072677,0.072703
4,237,1415,2560,0.101226,0.091919
4,238,1,0,0.053467,0.000000
4,239,3226,9643,0.082661,0.090207
4,240,700,3808,0.103701,0.112182
4,241,17319,25989,0.091311,0.089459
4,242,256,6235,0.074262,0.107047
4,243,25,35,0.077734,0.075258
4,244,11,4761,0.094083,0.084428
4,245,1,352,0.125977,0.071761
4,246,5540,21140,0.079266,0.137222
4,247,2944,5544,0.105743,0.119183
4,248,750,6850,0.099321,0.088955
4,249,336,2213,0.114423,0.101357
4,250,374,4995,0.079976,0.076604
4,251,0,0,0.000000,0.000000
4,252,58,73,0.066174,0.084025
4,253,0,0,0.000000,0.000000
4,254,5,0,0.062305,0.000000
4,255,22,7,0.123868,0.085275
4,256,119,1802,0.087998,0.088488
4,257,133,4142,0.070266,0.083563
4,258,3202,7066,0.106031,0.111446
4,259,133,7995,0.076467,0.084151
4,260,296,208,0.085255,0.075822
4,261,7,1244,0.201311,0.081121
4,262,218,1689,0.064670,0.072164
4,263,150,859,0.097794,0.134169
4,264,427,1967,0.085123,0.076633
4,265,68,47,0.056312,0.056435
4,266,1432,6439,0.051089,0.086186
4,267,38,2056,0.069183,0.080321
4,268,3697,5070,0.077149,0.088666
4,269,75,8042,0.085977,0.090790
4,270,147,403,0.064872,0.072423
4,271,3,2,0.058024,0.052002
4,272,3606,6353,0.078468,0.080733
4,273,324,2655,0.067436,0.077473
4,274,22,331,0.050085,0.078102
4,275,70,24,0.076941,0.053121
4,276,3903,10538,0.098024,0.099177
4,277,0,0,0.000000,0.000000
4,278,9988,18858,0.128282,0.125318
4,279,132,15192,0.113653,0.085983
4,280,3542,19494,0.116182,0.106213
4,281,73,561,0.077533,0.078125
4,282,190,4621,0.108654,0.084903
4,283,265,2592,0.075979,0.087565
4,284,0,230,0.000000,0.069645
4,285,453,5033,0.101795,0.162846
4,286,2189,12431,0.093203,0.101232
4,287,222,1,0.066568,0.079590
4,288,14,3,0.068377,0.072591
4,289,591,529,0.069871,0.069841
4,290,108,10532,0.082104,0.094485
4,291,2084,17,0.070347,0.057818
4,292,447,3242,0.046857,0.076984
4,293,5920,41536,0.128167,0.127421
4,294,0,0,0.000000,0.000000
4,295,242,11338,0.089762,0.091750
4,296,442,17636,0.064464,0.082325
4,297,68,113,0.067526,0.097918
4,298,88,238,0.073711,0.081852
4,299,327,2915,0.099889,0.091193
4,300,8378,19245,0.130925,0.115061
4,301,515,2582,0.145647,0.101031
4,302,84,2433,0.086997,0.088707
4,303,217,4395,0.073882,0.085058
4,304,3161,8904,0.111637,0.119013
4,305,2,2,0.065674,0.048950
4,306,4,0,0.062622,0.000000
4,307,1358,2633,0.089375,0.094463
4,308,0,0,0.000000,0.000000
4,309,4309,14858,0.087860,0.092553
4,310,3988,40492,0.096698,0.122817
4,311,3981,11339,0.112437,0.137051
4,312,22,2,0.067716,0.082031
4,313,754,7433,0.080166,0.079795
4,314,3174,6800,0.096784,0.101363
4,315,1501,7614,0.077784,0.085966
4,316,8274,1481,0.104069,0.079999
4,317,1902,922,0.070085,0.064987
4,318,0,1,0.000000,0.089355
4,319,1056,1321,0.067828,0.072439
4,320,322,2752,0.091125,0.083989
4,321,371,7210,0.133517,0.087170
4,322,16,169,0.088760,0.081097
4,323,2266,11697,0.087352,0.093473
4,324,12701,150,0.102256,0.064580
4,325,222,831,0.072115,0.072013
4,326,261,897,0.113209,0.080018
4,327,201,1,0.079910,0.070312
4,328,13,4,0.067768,0.067810
4,329,15,8944,0.059945,0.089127
4,330,77,2740,0.076931,0.070566
4,331,2514,4275,0.113104,0.109294
4,332,5101,8344,0.074676,0.079563
4,333,0,0,0.000000,0.000000
4,334,85,30,0.074101,0.114738
4,335,20023,32960,0.090524,0.084117
4,336,963,4426,0.098955,0.102890
4,337,240,1485,0.121469,0.092434
4,338,4,5,0.039795,0.065430
4,339,8,434,0.069733,0.074768
4,340,226,3513,0.096211,0.086752
4,341,30,377,0.100382,0.075605
4,342,185,5129,0.114659,0.092986
4,343,165,10235,0.091206,0.103509
4,344,8137,26105,0.103665,0.099680
4,345,119,6442,0.135151,0.129073
4,346,0,0,0.000000,0.000000
4,347,9,20373,0.062174,0.082232
4,348,59,5,0.084311,0.064014
4,349,1375,6817,0.089894,0.087821
4,350,297,2237,0.131338,0.057338
4,351,7243,23525,0.071359,0.089801
4,352,944,35740,0.091309,0.095700
4,353,6,1309,0.048421,0.093885
4,354,1283,8253,0.090356,0.098158
4,355,925,4264,0.091349,0.095358
4,356,25,305,0.118798,0.073570
4,357,607,4698,0.091120,0.091466
4,358,76,13832,0.147314,0.101345
4,359,728,447,0.075417,0.072426
4,360,35,2214,0.059399,0.069577
4,361,1401,4572,0.074699,0.075739
4,362,54,13773,0.098507,0.118621
4,363,4223,10202,0.074511,0.079035
4,364,29,19,0.086763,0.084755
4,365,1653,12065,0.269491,0.081963
4,366,0,0,0.000000,0.000000
4,367,16,4250,0.049591,0.088140
4,368,455,372,0.084497,0.086953
4,369,2,0,0.082886,0.000000
4,370,1,4,0.013367,0.054504
4,371,1501,2175,0.065694,0.059903
4,372,1272,2391,0.100806,0.100146
4,373,1049,2722,0.079655,0.081473
4,374,2620,6028,0.078349,0.081656
4,375,449,581,0.089228,0.092113
4,376,1832,6549,0.112642,0.120170
4,377,158,2618,0.101973,0.087721
4,378,1794,8131,0.088264,0.096776
4,379,6,0,0.059570,0.000000
4,380,8607,7748,0.074021,0.073072
4,381,0,1,0.000000,0.033691
4,382,43,1200,0.087838,0.070164
4,383,12,457,0.038167,0.074976
4,384,784,2334,0.071208,0.077700
4,385,498,3793,0.105224,0.094896
4,386,248,17141,0.070687,0.080001
4,387,3575,5149,0.121652,0.114192
4,388,2387,35416,0.083986,0.086460
4,389,4,216,0.059937,0.066668
4,390,927,9588,0.093111,0.170619
4,391,288,7173,0.083986,0.081241
4,392,9,26,0.089193,0.066481
4,393,106,73,0.089210,0.081948
4,394,110,46,0.082741,0.071485
4,395,492,33644,0.071570,0.083995
4,396,0,0,0.000000,0.000000
4,397,155,7578,0.120674,0.093549
4,398,1172,23176,0.082089,0.095624
4,399,3714,8057,0.088585,0.097189
4,400,6662,10414,0.106412,0.118690
4,401,1,2,0.074707,0.087158
4,402,63,233,0.107131,0.077327
4,403,48,5,0.071378,0.103955
4,404,6538,8398,0.093249,0.094307
4,405,88,29,0.119370,0.109855
4,406,10860,989,0.065461,0.066210
4,407,0,0,0.000000,0.000000
4,408,5,13,0.053906,0.081393
4,409,2227,3102,0.103384,0.114226
4,410,69,162,0.087523,0.070023
4,411,85,1622,0.110485,0.082452
4,412,10,98,0.059717,0.074495
4,413,21,24,0.072440,0.077311
4,414,4,5,0.052734,0.063965
4,415,1079,3074,0.077142,0.100328
4,416,111,1800,0.156401,0.088278
4,417,3514,11488,0.086864,0.125238
4,418,1466,1319,0.075241,0.070313
4,419,1262,41284,0.052434,0.088003
4,420,15465,80953,0.093164,0.097173
4,421,86,4271,0.083979,0.088036
4,422,120,839,0.069330,0.080129
4,423,12,0,0.067566,0.000000
4,424,0,6,0.000000,0.063477
4,425,160,1360,0.067480,0.086184
4,426,196,210,0.068187,0.066846
4,427,48,7,0.068242,0.069406
4,428,34,7,0.063642,0.063407
4,429,81,1832,0.087392,0.097820
4,430,22,8610,0.059656,0.085770
4,431,1212,3581,0.082509,0.115399
4,432,119,1110,0.095413,0.075887
4,433,3,2899,0.064453,0.083672
4,434,70,3813,0.094156,0.093076
4,435,2260,9159,0.146283,0.102716
4,436,12,10463,0.054362,0.089299
4,437,62185,97213,0.097568,0.083586
4,438,8551,19601,0.089826,0.078823
4,439,171,6398,0.119257,0.087678
4,440,126,51,0.098381,0.109078
4,441,8576,9401,0.100825,0.101371
4,442,0,0,0.000000,0.000000
4,443,3,1,0.064535,0.048584
4,444,9260,12874,0.094255,0.089983
4,445,284,469,0.092543,0.082871
4,446,29,4612,0.134005,0.084096
4,447,1249,2355,0.094898,0.088885
4,448,12847,336,0.107914,0.073786
4,449,66,15839,0.073102,0.124794
4,450,525,1212,0.069088,0.070132
4,451,2350,9183,0.114661,0.124872
4,452,483,3010,0.081362,0.077372
4,453,200,8180,0.103065,0.074933
4,454,15929,1009,0.102310,0.073685
4,455,252,1671,0.188044,0.085468
4,456,10,1,0.073486,0.081543
4,457,1011,989,0.079658,0.082171
4,458,2063,5850,0.083693,0.090971
4,459,7528,74054,0.110492,0.113650
4,460,3427,527,0.085764,0.077589
4,461,1989,4652,0.112074,0.112755
4,462,339,3927,0.078268,0.102093
4,463,2676,6747,0.076672,0.080893
4,464,316,4418,0.087024,0.081118
4,465,138,190,0.088062,0.080254
4,466,6099,2231,0.090689,0.070391
4,467,126,54,0.061364,0.064421
4,468,990,21288,0.092222,0.111476
4,469,1269,2936,0.125366,0.117576
4,470,212,12066,0.075597,0.086618
4,471,183,658,0.060856,0.065086
4,472,95,17641,0.215044,0.106146
4,473,5110,6127,0.093722,0.092296
4,474,0,59,0.000000,0.064391
4,475,1386,1787,0.089876,0.099470
4,476,242,8130,0.101167,0.091651
4,477,694,3797,0.086811,0.106622
4,478,1717,1211,0.076607,0.090020
4,479,19362,37941,0.113742,0.113698
4,480,9090,12981,0.119490,0.089351
4,481,709,4851,0.070581,0.098571
4,482,15284,83292,0.092518,0.088629
4,483,1281,3582,0.098827,0.085564
4,484,49,9581,0.129692,0.091482
4,485,0,204,0.000000,0.064661
4,486,215,1093,0.071262,0.079477
4,487,176,630,0.068346,0.069524
4,488,632,115,0.072563,0.074103
4,489,2038,2042,0.087733,0.090747
4,490,5,3,0.053516,0.065348
4,491,322,260,0.074545,0.070879
4,492,1673,3549,0.077836,0.091703
4,493,22,1175,0.188909,0.072263
4,494,12824,9257,0.109936,0.102798
4,495,149,26,0.075545,0.069129
4,496,0,54,0.000000,0.068237
4,497,270,198,0.079748,0.071951
4,498,3,18966,0.062337,0.101493
4,499,465,5798,0.099713,0.130308
4,500,0,91,0.000000,0.093356
4,501,191,3288,0.115273,0.128273
4,502,145,2127,0.120497,0.098484
4,503,189,903,0.105615,0.088120
4,504,1103,4500,0.094116,0.118633
4,505,0,33,0.000000,0.072798
4,506,10,2,0.065186,0.048828
4,507,5602,8641,0.090318,0.099412
4,508,108,2801,0.120212,0.090217
4,509,2508,23158,0.138490,0.135136
4,510,8,318,0.068359,0.066600
4,511,16076,271,0.094874,0.064730
5,0,7,1,0.069441,0.083496
5,1,4,0,0.136047,0.000000
5,2,3796,9512,0.068493,0.067263
5,3,5,1144,0.057324,0.110480
5,4,194,1264,0.074578,0.124519
5,5,1838,5815,0.120365,0.142827
5,6,522,1190,0.080984,0.080504
5,7,817,14081,0.058453,0.089727
5,8,629,10477,0.062057,0.068910
5,9,129,2498,0.078131,0.073598
5,10,7225,11999,0.109745,0.113821
5,11,168,1133,0.075401,0.061896
5,12,4400,17203,0.081282,0.081873
5,13,2,67,0.043701,0.070196
5,14,4633,23686,0.091390,0.099738
5,15,1331,6,0.075828,0.074707
5,16,2436,4639,0.108430,0.097203
5,17,0,52,0.000000,0.068214
5,18,171,1667,0.065490,0.067409
5,19,103,11879,0.085303,0.089511
5,20,78,95,0.072140,0.063590
5,21,1011,19559,0.088004,0.146816
5,22,1426,1455,0.065014,0.053056
5,23,2,24,0.052979,0.060293
5,24,3399,16203,0.077276,0.093001
5,25,2103,3386,0.112526,0.137694
5,26,95,395,0.200445,0.108729
5,27,1,3,0.041260,0.055827
5,28,56,7901,0.072414,0.158988
5,29,2510,2782,0.101884,0.101749
5,30,472,16,0.061819,0.051353
5,31,950,10896,0.042841,0.113732
5,32,0,0,0.000000,0.000000
5,33,205,1153,0.080815,0.079947
5,34,153,5293,0.091925,0.102714
5,35,172,1384,0.097004,0.072683
5,36,0,0,0.000000,0.000000
5,37,799,10978,0.122558,0.116444
5,38,1059,4525,0.115361,0.140626
5,39,493,15796,0.074352,0.085116
5,40,71,58,0.086250,0.098774
5,41,111,1743,0.074755,0.079541
5,42,280,953,0.079779,0.064199
5,43,465,8949,0.072120,0.080892
