layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
14,239,217,7784,0.068409,0.081562
14,240,803,5644,0.068408,0.086821
14,241,0,574,0.000000,0.062374
14,242,1140,4297,0.074314,0.089644
14,243,204,3926,0.060554,0.078680
14,244,0,0,0.000000,0.000000
14,245,2705,5569,0.078362,0.086459
14,246,321,5819,0.073271,0.105595
14,247,10,964,0.046436,0.076126
14,248,613,3433,0.070951,0.076537
14,249,1200,4947,0.068260,0.108626
14,250,4,26,0.077271,0.064622
14,251,358,2942,0.072266,0.081491
14,252,33316,43075,0.166962,0.142008
14,253,0,319,0.000000,0.063609
14,254,644,7222,0.054151,0.066895
14,255,177,931,0.069450,0.064408
14,256,176,7848,0.046697,0.082205
14,257,312,1378,0.061716,0.089802
14,258,40,2024,0.055960,0.095243
14,259,210,5797,0.072309,0.094518
14,260,63,1976,0.059070,0.076214
14,261,355,6980,0.074478,0.088866
14,262,1,1178,0.076172,0.072141
14,263,51,15,0.054357,0.057064
14,264,9,1063,0.068332,0.078284
14,265,73,42,0.065214,0.066168
14,266,13,4533,0.073993,0.106351
14,267,2,0,0.067017,0.000000
14,268,3569,3744,0.072936,0.068993
14,269,2640,5283,0.062412,0.071281
14,270,128,340,0.072453,0.079795
14,271,0,5210,0.000000,0.087474
14,272,1053,2282,0.089794,0.082408
14,273,957,8568,0.069611,0.085457
14,274,2,185,0.049683,0.080387
14,275,1,26,0.066895,0.060660
14,276,1,89,0.070801,0.077982
14,277,0,8,0.000000,0.033508
14,278,2920,4558,0.098416,0.096049
14,279,297,347,0.056040,0.063646
14,280,22,421,0.064198,0.081772
14,281,2,0,0.033325,0.000000
14,282,4,26,0.061584,0.063143
14,283,99,3002,0.051008,0.100349
14,284,171,1204,0.072502,0.075016
14,285,4796,11347,0.094319,0.096175
14,286,679,4762,0.064520,0.066588
14,287,21,233,0.079927,0.070154
14,288,203,6435,0.080375,0.095715
14,289,31,2005,0.055573,0.079888
14,290,2088,1257,0.066598,0.068231
14,291,1012,11407,0.082854,0.087775
14,292,6,1649,0.041484,0.078736
14,293,1864,2404,0.073709,0.083944
14,294,28,709,0.085536,0.082323
14,295,0,0,0.000000,0.000000
14,296,411,2059,0.072953,0.081181
14,297,7,94,0.069929,0.071035
14,298,419,10195,0.057790,0.111664
14,299,706,2326,0.085810,0.087051
14,300,1143,4570,0.094470,0.090347
14,301,2801,6430,0.064906,0.134382
14,302,2530,2541,0.061671,0.077658
14,303,1943,10407,0.087966,0.103300
14,304,35360,47665,0.155600,0.121425
14,305,119,2992,0.078273,0.088099
14,306,17,170,0.050422,0.076301
14,307,108,936,0.078389,0.073569
14,308,203,622,0.083840,0.080829
14,309,2,0,0.053833,0.000000
14,310,0,9658,0.000000,0.118459
14,311,31,3160,0.054845,0.080839
14,312,332,6629,0.077947,0.095057
14,313,2,15,0.041138,0.069320
14,314,749,5315,0.066861,0.080792
14,315,1,304,0.035889,0.058966
14,316,175,4922,0.083570,0.090661
14,317,608,5655,0.090040,0.109601
14,318,79,2855,0.054159,0.079875
14,319,39,6567,0.058819,0.077201
14,320,393,5627,0.095472,0.119542
14,321,47,966,0.083605,0.083172
14,322,506,8620,0.052159,0.096133
14,323,46,3027,0.074654,0.082470
14,324,0,3760,0.000000,0.104660
14,325,395,636,0.073502,0.070114
14,326,3122,19867,0.069317,0.093490
14,327,41,418,0.049924,0.066685
14,328,10,44,0.062256,0.064658
14,329,38,695,0.084646,0.079202
14,330,127,3931,0.070367,0.066689
14,331,851,6010,0.058595,0.077895
14,332,5,247,0.052588,0.107396
14,333,0,0,0.000000,0.000000
14,334,2,4274,0.053345,0.081778
14,335,997,2446,0.053274,0.076007
14,336,49,819,0.058414,0.071082
14,337,0,0,0.000000,0.000000
14,338,446,8040,0.056721,0.069136
14,339,114,364,0.104006,0.105600
14,340,1717,20398,0.072182,0.127859
14,341,665,5,0.073283,0.051416
14,342,1047,5041,0.144052,0.083695
14,343,5489,12517,0.058300,0.065573
14,344,1821,7372,0.062815,0.069583
14,345,250,4486,0.058285,0.077007
14,346,3268,9848,0.081117,0.106762
14,347,2098,5083,0.070936,0.067991
14,348,10,42,0.055688,0.065441
14,349,22,6954,0.115146,0.139528
14,350,8135,63902,0.082636,0.111607
14,351,6,761,0.092611,0.076134
14,352,513,3065,0.063762,0.076565
14,353,0,88,0.000000,0.062653
14,354,490,2699,0.091728,0.104517
14,355,76,6,0.061442,0.047201
14,356,522,3145,0.061698,0.106658
14,357,102,1435,0.056428,0.071395
14,358,212,422,0.061783,0.060118
14,359,425,2805,0.080791,0.090258
14,360,45,54,0.148381,0.059950
14,361,0,0,0.000000,0.000000
14,362,172,77,0.051849,0.056687
14,363,76,4039,0.095443,0.139204
14,364,24,3294,0.070841,0.094457
14,365,527,1783,0.054167,0.071407
14,366,0,2,0.000000,0.062134
14,367,468,2996,0.091834,0.097605
14,368,179,3729,0.068632,0.109242
14,369,7189,12976,0.102165,0.101501
14,370,314,1715,0.089126,0.088838
14,371,2417,4838,0.120839,0.110373
14,372,0,2,0.000000,0.065918
14,373,0,5931,0.000000,0.091654
14,374,3,517,0.064290,0.067623
14,375,453,2435,0.081040,0.077931
14,376,2255,4106,0.096568,0.086760
14,377,8,11,0.047821,0.068515
14,378,0,1,0.000000,0.073730
14,379,31,707,0.063776,0.107677
14,380,602,3809,0.088343,0.083641
14,381,2145,14362,0.070441,0.091530
14,382,473,7102,0.072256,0.109983
14,383,6,0,0.145223,0.000000
14,384,531,648,0.060009,0.062754
14,385,1117,7191,0.086974,0.098215
14,386,1409,7188,0.068841,0.066118
14,387,0,0,0.000000,0.000000
14,388,3,439,0.065267,0.062853
14,389,21,353,0.050816,0.065241
14,390,1797,15785,0.079326,0.083709
14,391,1031,1330,0.079130,0.076687
14,392,423,5683,0.073423,0.089622
14,393,2096,7215,0.088264,0.085753
14,394,8,220,0.042892,0.065688
14,395,183,1033,0.093858,0.100250
14,396,3832,1936,0.084012,0.071474
14,397,0,9,0.000000,0.052192
14,398,19333,45067,0.100008,0.096642
14,399,3627,3147,0.069406,0.081415
14,400,17,128,0.071792,0.061688
14,401,3,7,0.060059,0.065674
14,402,0,9,0.000000,0.060276
14,403,490,3337,0.073968,0.082294
14,404,1075,2480,0.064570,0.067775
14,405,5,3,0.059131,0.046712
14,406,9,0,0.101264,0.000000
14,407,160,2067,0.070123,0.083921
14,408,11,10753,0.046908,0.113908
14,409,38,3,0.056188,0.094889
14,410,163,174,0.111017,0.093746
14,411,2,7,0.069214,0.053292
14,412,198,12823,0.052935,0.070359
14,413,4848,9788,0.066711,0.071281
14,414,0,6301,0.000000,0.095978
14,415,500,41202,0.054291,0.097435
14,416,4024,12236,0.074985,0.109365
14,417,1013,9118,0.081789,0.099103
14,418,610,3099,0.050219,0.083865
14,419,0,0,0.000000,0.000000
14,420,8,666,0.058624,0.083114
14,421,47,230,0.070307,0.073046
14,422,2971,23801,0.072647,0.090920
14,423,915,2439,0.088833,0.075325
14,424,23,1199,0.059528,0.068932
14,425,5771,16099,0.078513,0.130697
14,426,0,0,0.000000,0.000000
14,427,192,6437,0.049546,0.112403
14,428,620,4205,0.086696,0.092373
14,429,0,4,0.000000,0.070129
14,430,1551,2790,0.092666,0.081405
14,431,711,1158,0.073526,0.076995
14,432,7,0,0.083112,0.000000
14,433,2201,10372,0.079521,0.103171
14,434,4972,6175,0.079311,0.086197
14,435,23,44,0.051551,0.059864
14,436,28,108,0.052569,0.069946
14,437,887,2987,0.075995,0.096413
14,438,3454,7140,0.094600,0.098943
14,439,1826,7308,0.083744,0.095272
14,440,6,4,0.053996,0.070740
14,441,1178,6060,0.070462,0.088513
14,442,137,502,0.053071,0.075507
14,443,368,16110,0.041287,0.116569
14,444,29,2,0.079590,0.068604
14,445,1913,1649,0.069213,0.093933
14,446,8,37,0.049591,0.062903
14,447,138,2128,0.079293,0.067702
14,448,0,1055,0.000000,0.093192
14,449,56,1919,0.078718,0.099823
14,450,940,40985,0.061707,0.120970
14,451,62,7,0.067771,0.064697
14,452,6671,8847,0.101126,0.082268
14,453,723,2790,0.072627,0.075095
14,454,566,3199,0.072577,0.087199
14,455,2034,7407,0.075607,0.080785
14,456,702,548,0.059043,0.057895
14,457,39,3817,0.070557,0.100358
14,458,277,2302,0.081242,0.088325
14,459,1,6390,0.040039,0.104680
14,460,0,37,0.000000,0.065944
14,461,822,8919,0.083336,0.079071
14,462,3462,24939,0.121676,0.122397
14,463,0,16938,0.000000,0.101844
14,464,12,94,0.062032,0.069429
14,465,13,118,0.059307,0.065260
14,466,9727,11010,0.119829,0.115425
14,467,513,11,0.099140,0.049161
14,468,4142,19580,0.066622,0.077224
14,469,9,18,0.043755,0.057576
14,470,396,751,0.060458,0.070758
14,471,6508,11266,0.075480,0.093285
14,472,1008,2808,0.111596,0.087588
14,473,0,6,0.000000,0.076904
14,474,989,3285,0.080230,0.083732
14,475,2183,4207,0.052812,0.069660
14,476,149,993,0.063495,0.082330
14,477,123,3560,0.074641,0.078807
14,478,4,0,0.052979,0.000000
14,479,0,0,0.000000,0.000000
14,480,397,12241,0.076203,0.087913
14,481,0,1,0.000000,0.036621
14,482,121,474,0.111885,0.100555
14,483,0,0,0.000000,0.000000
14,484,1562,16062,0.069578,0.088536
14,485,29,1830,0.061448,0.085265
14,486,1266,5063,0.084700,0.086129
14,487,12,213,0.071167,0.072105
14,488,3375,2,0.096819,0.038330
14,489,2656,375,0.077329,0.092128
14,490,2,3216,0.055664,0.133808
14,491,661,377,0.064016,0.062521
14,492,77,11702,0.073133,0.094389
14,493,5098,18412,0.132190,0.145590
14,494,1851,4395,0.086348,0.081612
14,495,965,6261,0.077235,0.071576
14,496,522,4640,0.104474,0.121907
14,497,443,217,0.075201,0.076379
14,498,1925,10139,0.061477,0.077791
14,499,340,2085,0.068002,0.088795
14,500,331,3548,0.065375,0.074714
14,501,612,4509,0.051893,0.103202
14,502,0,2,0.000000,0.068726
14,503,2,0,0.070068,0.000000
14,504,598,6078,0.062892,0.072924
14,505,0,0,0.000000,0.000000
14,506,11,1780,0.065896,0.074387
14,507,751,8009,0.082237,0.094473
14,508,149,1069,0.066511,0.083626
14,509,106,19405,0.044959,0.087691
14,510,66,2023,0.076061,0.089471
14,511,53,1894,0.074772,0.081486
15,0,1884,24889,0.105774,0.143208
15,1,530,12591,0.064980,0.085772
15,2,3,4927,0.070638,0.086742
15,3,85,1791,0.062478,0.088266
15,4,270,3601,0.058083,0.064495
15,5,28,2467,0.064645,0.099079
15,6,908,4445,0.101998,0.096671
15,7,793,27409,0.065133,0.081132
15,8,14,128,0.081630,0.056743
15,9,52,8769,0.060617,0.108141
15,10,129,3515,0.051777,0.091790
15,11,14,42,0.049329,0.057588
15,12,8,132,0.065125,0.070375
15,13,1,7876,0.065430,0.098423
15,14,0,0,0.000000,0.000000
15,15,1959,4771,0.093681,0.074329
15,16,3,27,0.072347,0.065149
15,17,43,9208,0.066486,0.075686
15,18,416,6031,0.082985,0.097382
15,19,363,4892,0.087988,0.108244
15,20,96,16099,0.067993,0.103714
15,21,4376,13547,0.156838,0.112231
15,22,6120,35618,0.125502,0.110547
15,23,739,2093,0.073516,0.091129
15,24,826,2705,0.072769,0.087776
15,25,1583,1805,0.062699,0.076079
15,26,7,75,0.087995,0.056828
15,27,917,4924,0.078623,0.084878
15,28,1176,422,0.067683,0.067536
15,29,0,0,0.000000,0.000000
15,30,3930,13999,0.085618,0.109922
15,31,0,0,0.000000,0.000000
15,32,266,1219,0.066246,0.073776
15,33,392,6743,0.063868,0.076092
15,34,892,8060,0.076377,0.091354
15,35,3595,9933,0.090377,0.081604
15,36,747,3161,0.100104,0.079764
15,37,12467,28584,0.077904,0.098172
15,38,1327,4519,0.082997,0.085519
15,39,3,1420,0.087484,0.117365
15,40,119,4257,0.069509,0.074049
15,41,0,7,0.000000,0.059710
15,42,0,1312,0.000000,0.062784
15,43,500,6234,0.092124,0.120710
15,44,186,2882,0.079903,0.086520
15,45,2372,4020,0.076651,0.077961
15,46,2,7,0.041260,0.074323
15,47,0,54,0.000000,0.064869
15,48,1624,4109,0.063225,0.067424
15,49,1032,4424,0.119618,0.103052
15,50,34,31,0.047561,0.060220
15,51,217,1224,0.057527,0.057696
15,52,466,3051,0.078139,0.074508
15,53,3,234,0.032186,0.051843
15,54,7056,12454,0.097080,0.091853
15,55,19,1103,0.082532,0.089241
15,56,67,820,0.065078,0.063959
15,57,3649,11736,0.072083,0.092586
15,58,4753,20713,0.094605,0.132042
15,59,303,2131,0.086940,0.082919
15,60,43,783,0.068890,0.072738
15,61,4482,16522,0.072511,0.079609
15,62,767,195,0.053179,0.062081
15,63,2188,25399,0.097667,0.096417
15,64,360,5192,0.087319,0.123427
15,65,513,1943,0.078701,0.077721
15,66,718,7075,0.094055,0.101868
15,67,1253,8271,0.085066,0.091856
15,68,9,127,0.054416,0.068435
15,69,398,5351,0.082376,0.091957
15,70,15,2040,0.042969,0.089162
15,71,49,4605,0.094961,0.102255
15,72,5345,4096,0.120113,0.088744
15,73,2708,5009,0.071538,0.090678
15,74,223,7538,0.103726,0.097611
15,75,28,10,0.101894,0.052954
15,76,179,616,0.051585,0.057908
15,77,5,2100,0.060986,0.087339
15,78,2,382,0.066528,0.049075
15,79,298,5005,0.084576,0.090637
15,80,4324,13088,0.116727,0.123827
15,81,353,159,0.074269,0.073526
15,82,3005,2721,0.165468,0.148220
15,83,0,3159,0.000000,0.066408
15,84,5839,19002,0.070167,0.081328
15,85,1,167,0.056152,0.046926
15,86,5,32,0.104443,0.064575
15,87,105,2583,0.042642,0.074933
15,88,160,632,0.054533,0.064550
15,89,15698,29364,0.107077,0.093821
15,90,1170,436,0.066851,0.071617
15,91,2,4683,0.084717,0.112525
15,92,1053,4346,0.077506,0.078581
15,93,18,6217,0.073771,0.097151
15,94,5439,1866,0.072171,0.083508
15,95,155,1198,0.067699,0.076426
15,96,7691,10686,0.086864,0.084937
15,97,3,5677,0.066325,0.111601
15,98,50,413,0.072095,0.078014
15,99,152,7698,0.069970,0.094611
15,100,25,1234,0.070586,0.072536
15,101,6200,27553,0.087264,0.094691
15,102,16,3534,0.048340,0.062500
15,103,99,3956,0.071488,0.078322
15,104,970,10986,0.089554,0.101618
15,105,184,5049,0.073692,0.138235
15,106,254,1402,0.089118,0.106580
15,107,561,618,0.024685,0.072023
15,108,18,8010,0.063205,0.115007
15,109,1437,7077,0.106320,0.118482
15,110,2707,9400,0.075632,0.091375
15,111,304,2081,0.077635,0.087883
15,112,683,13327,0.075651,0.092100
15,113,1398,202,0.073991,0.077548
15,114,0,18,0.000000,0.054979
15,115,3427,9767,0.126788,0.133379
15,116,5,0,0.126172,0.000000
15,117,445,7905,0.066536,0.070268
15,118,771,5954,0.065675,0.090329
15,119,2008,1206,0.070329,0.084311
15,120,2579,7597,0.068976,0.086013
15,121,361,1525,0.064983,0.075579
15,122,5842,19867,0.120282,0.109994
15,123,181,1706,0.074657,0.078503
15,124,320,4344,0.070348,0.088689
15,125,2895,3063,0.120074,0.100917
15,126,0,0,0.000000,0.000000
15,127,7955,41491,0.109469,0.139210
15,128,2348,10837,0.094923,0.106642
15,129,1092,3445,0.085510,0.073647
15,130,2636,28978,0.095248,0.102496
15,131,132,5190,0.094253,0.115584
15,132,179,4391,0.076409,0.116726
15,133,525,2104,0.079877,0.083792
15,134,308,2800,0.087834,0.096430
15,135,674,9905,0.091891,0.107486
15,136,1,6144,0.044434,0.107164
15,137,815,4696,0.103622,0.097719
15,138,249,2096,0.053392,0.076428
15,139,39,305,0.078632,0.081425
15,140,3260,11986,0.140650,0.092527
15,141,3911,9801,0.133911,0.131930
15,142,311,2050,0.090352,0.083738
15,143,16,165,0.065842,0.065384
15,144,346,6007,0.063054,0.084911
15,145,13,1977,0.066782,0.067107
15,146,0,0,0.000000,0.000000
15,147,707,2659,0.071916,0.079379
15,148,351,943,0.069352,0.073109
15,149,1,3591,0.045898,0.081504
15,150,64,27,0.068077,0.062102
15,151,11,19,0.042286,0.046624
15,152,3548,11615,0.141084,0.137779
15,153,0,0,0.000000,0.000000
15,154,7,46,0.055594,0.059045
15,155,2114,4987,0.090888,0.089767
15,156,1,8,0.051025,0.039673
15,157,6,0,0.074829,0.000000
15,158,705,10029,0.096675,0.098325
15,159,10,96,0.082983,0.067732
15,160,113,2098,0.058917,0.074235
15,161,515,3410,0.051064,0.091319
15,162,11,256,0.049727,0.067460
15,163,10,1006,0.092346,0.066584
15,164,1570,10149,0.104071,0.107563
15,165,469,718,0.056735,0.076663
15,166,2356,3915,0.082247,0.077828
15,167,2181,5850,0.116037,0.102858
15,168,2337,2257,0.109309,0.117225
15,169,1728,5465,0.064192,0.086693
15,170,2061,2783,0.092852,0.064717
15,171,376,9594,0.071343,0.140548
15,172,33,11,0.073893,0.066295
15,173,1719,6411,0.147500,0.129775
15,174,280,2875,0.073686,0.082586
15,175,2951,12407,0.106597,0.125092
15,176,1,675,0.040771,0.063429
15,177,10117,13688,0.103539,0.075782
15,178,487,4016,0.073271,0.082439
15,179,5056,25441,0.060301,0.079502
15,180,2749,9031,0.138994,0.096879
15,181,34,1,0.099775,0.098633
15,182,38,573,0.052599,0.057718
15,183,2877,12268,0.071431,0.079048
15,184,6,4,0.047078,0.062073
15,185,420,3145,0.100350,0.126468
15,186,35,3221,0.062974,0.094088
15,187,1851,2234,0.051787,0.060485
15,188,303,2505,0.075144,0.076637
15,189,2291,8894,0.092456,0.088084
15,190,303,870,0.081220,0.071520
15,191,597,10444,0.073174,0.082692
15,192,0,2,0.000000,0.044800
15,193,1118,1631,0.073992,0.067326
15,194,499,10347,0.078523,0.099109
15,195,1686,3195,0.101147,0.081015
15,196,127,4447,0.079085,0.089489
15,197,860,9710,0.067852,0.086737
15,198,5,5057,0.080542,0.097225
15,199,8412,13390,0.129857,0.135555
15,200,66,111,0.071119,0.063495
15,201,17,217,0.045367,0.059475
15,202,789,7728,0.070696,0.084789
15,203,6,15,0.075073,0.060710
15,204,0,5450,0.000000,0.090886
15,205,58,12036,0.060383,0.086176
15,206,484,10614,0.115234,0.109418
15,207,190,5206,0.093241,0.100152
15,208,42,5988,0.079142,0.107509
15,209,21,189,0.070347,0.059969
15,210,804,5986,0.072644,0.096978
15,211,628,4178,0.079423,0.084158
15,212,133,1414,0.067803,0.082021
15,213,849,1178,0.081686,0.078918
15,214,40,187,0.064139,0.069186
15,215,172,210,0.080278,0.064430
15,216,0,2,0.000000,0.060059
15,217,86,7092,0.095016,0.100914
15,218,407,9705,0.069499,0.076707
15,219,52,41,0.068042,0.061759
15,220,9,1116,0.071859,0.067386
15,221,1155,5402,0.088629,0.095578
15,222,2,34,0.068115,0.054242
15,223,79,3886,0.074613,0.098188
15,224,724,7913,0.053722,0.080692
15,225,0,204,0.000000,0.063427
15,226,123,5777,0.064366,0.080027
15,227,572,7174,0.077875,0.078626
15,228,1548,4465,0.222285,0.094606
15,229,0,297,0.000000,0.061887
15,230,996,4268,0.080798,0.089453
15,231,646,2473,0.060813,0.069686
15,232,727,3675,0.081053,0.077780
15,233,2488,6812,0.068369,0.075414
15,234,34,169,0.065986,0.064654
15,235,10149,14638,0.131278,0.133714
15,236,793,1766,0.042731,0.085819
15,237,1763,14069,0.077945,0.103645
15,238,120,2629,0.070563,0.083608
15,239,105,3328,0.060042,0.076029
15,240,55,2789,0.072594,0.082976
15,241,1261,13295,0.067370,0.081806
15,242,453,5346,0.076032,0.082973
15,243,12797,25949,0.113147,0.089770
15,244,6982,43612,0.109223,0.137141
15,245,7,8908,0.067139,0.108308
15,246,699,8300,0.064260,0.134524
15,247,0,38,0.000000,0.064453
15,248,2479,4871,0.095448,0.116097
15,249,113,5020,0.069237,0.110102
15,250,507,3719,0.117659,0.111963
15,251,168,657,0.070904,0.072887
15,252,20,47,0.084363,0.061581
15,253,30,60,0.053833,0.068978
15,254,0,9562,0.000000,0.114418
15,255,2504,8865,0.082950,0.100340
15,256,2113,2846,0.151523,0.079997
15,257,86,564,0.032955,0.076564
15,258,81,9975,0.069839,0.134930
15,259,195,2183,0.074653,0.083977
15,260,903,5894,0.115184,0.110740
15,261,320,6639,0.079998,0.107368
15,262,473,6659,0.090346,0.095862
15,263,326,300,0.076133,0.078161
15,264,11,2432,0.072998,0.083324
15,265,1022,4785,0.083385,0.087896
15,266,10,40,0.062793,0.060672
15,267,283,2141,0.115828,0.107342
15,268,404,717,0.058785,0.068933
15,269,30,969,0.066488,0.078338
15,270,6382,7906,0.134651,0.105549
15,271,290,1468,0.055049,0.063046
15,272,11170,22866,0.108236,0.108284
15,273,261,2175,0.062859,0.084573
15,274,5,483,0.078662,0.066612
15,275,95,83,0.106183,0.071621
15,276,1368,4761,0.079375,0.078232
15,277,72,502,0.075066,0.078877
15,278,218,2340,0.078716,0.076219
15,279,145,6300,0.071334,0.077426
15,280,197,3878,0.068716,0.084193
15,281,4,8,0.059937,0.084961
15,282,1173,4380,0.068112,0.089897
15,283,666,1111,0.071711,0.071450
15,284,251,3234,0.057911,0.097021
15,285,16398,32628,0.126854,0.125146
15,286,176,2050,0.069258,0.075575
15,287,533,2334,0.068052,0.078431
15,288,2309,5583,0.068922,0.081353
15,289,8,856,0.046814,0.061171
15,290,673,2077,0.078681,0.078760
15,291,2282,4823,0.069777,0.100639
15,292,5000,8078,0.119436,0.104456
15,293,77,5233,0.098013,0.076489
15,294,921,7443,0.114883,0.125374
15,295,4684,4095,0.086331,0.085388
15,296,323,3998,0.070008,0.076213
15,297,9,144,0.069960,0.078218
15,298,1064,2691,0.097860,0.093931
15,299,660,23480,0.082417,0.092735
15,300,1861,4839,0.085704,0.093447
15,301,344,3546,0.075567,0.086157
15,302,14,1606,0.057303,0.073291
15,303,763,18070,0.092952,0.126769
15,304,17516,33697,0.146103,0.104457
15,305,0,0,0.000000,0.000000
15,306,845,7027,0.072681,0.095815
15,307,216,3148,0.060723,0.072764
15,308,39,1460,0.077812,0.078285
15,309,113,109,0.074958,0.049059
15,310,0,1121,0.000000,0.074372
15,311,5,6,0.058545,0.048177
15,312,1948,2265,0.080475,0.074793
15,313,752,28987,0.079741,0.094965
15,314,319,4044,0.089892,0.105447
15,315,111,5587,0.080331,0.095831
15,316,54,1425,0.070973,0.080857
15,317,4,119,0.068115,0.067861
15,318,735,1772,0.125477,0.107182
15,319,116,3110,0.066737,0.089579
15,320,208,1278,0.053528,0.111796
15,321,808,12395,0.087108,0.101344
15,322,21,0,0.060489,0.000000
15,323,0,1251,0.000000,0.071203
15,324,347,3827,0.073900,0.073675
15,325,28567,26116,0.099563,0.085565
15,326,11376,6614,0.132691,0.099019
15,327,1178,8134,0.071841,0.083242
15,328,137,6598,0.087569,0.107765
15,329,841,6352,0.131000,0.126225
15,330,648,2484,0.078596,0.087747
15,331,1166,6995,0.096614,0.100611
15,332,150,5492,0.056075,0.080718
15,333,12,853,0.068176,0.086563
15,334,62,27,0.055295,0.057427
15,335,1757,9016,0.074374,0.132273
15,336,596,4210,0.071297,0.077463
15,337,15,401,0.064811,0.070113
15,338,6417,5257,0.113294,0.100139
15,339,973,10555,0.059407,0.066352
15,340,100,264,0.073743,0.073221
15,341,3066,7078,0.102188,0.119888
15,342,493,2993,0.122754,0.123268
15,343,1470,9065,0.088623,0.105212
15,344,2974,1381,0.075924,0.075027
15,345,110,2769,0.060253,0.064458
15,346,777,519,0.079946,0.066702
15,347,426,3249,0.077789,0.085259
15,348,3410,9678,0.080437,0.095832
15,349,28,2374,0.068856,0.072281
15,350,76,11384,0.100824,0.125150
15,351,110,1512,0.057340,0.069029
15,352,3,0,0.066895,0.000000
15,353,123,1842,0.089498,0.083557
15,354,475,8602,0.093149,0.114813
15,355,944,1411,0.086400,0.073413
15,356,62,380,0.077617,0.077598
15,357,1560,3634,0.081319,0.083074
15,358,121,4608,0.070507,0.094932
15,359,21,16,0.056989,0.060242
15,360,203,3149,0.071113,0.084679
15,361,2417,7114,0.080432,0.125374
15,362,1120,2807,0.101847,0.063889
15,363,2063,3061,0.064842,0.069904
15,364,797,2605,0.082399,0.088848
15,365,9740,23579,0.114166,0.130707
15,366,62,1345,0.065115,0.068462
15,367,416,2854,0.069518,0.070418
15,368,1717,3520,0.085253,0.085679
15,369,699,3850,0.107746,0.091013
15,370,436,5608,0.078540,0.079776
15,371,701,6292,0.084843,0.093951
15,372,4166,339,0.094444,0.060980
15,373,793,5182,0.076224,0.091683
15,374,67,2279,0.065769,0.073588
15,375,786,1358,0.114107,0.120427
15,376,760,4366,0.068182,0.099638
15,377,911,7099,0.086202,0.153005
15,378,1571,8203,0.069781,0.081780
15,379,186,2409,0.068512,0.085100
15,380,100,945,0.076606,0.076550
15,381,23,2623,0.057745,0.070652
15,382,37,282,0.074364,0.076045
15,383,1442,5937,0.090547,0.090104
15,384,130,4625,0.061644,0.076243
15,385,0,0,0.000000,0.000000
15,386,2,11,0.077026,0.066983
15,387,25,350,0.064297,0.072593
15,388,304,4225,0.063442,0.079173
15,389,28,6947,0.084878,0.093511
15,390,1974,6397,0.077299,0.122915
15,391,4,53,0.065491,0.061192
15,392,2159,5697,0.088076,0.101115
15,393,1663,3909,0.075392,0.085233
15,394,1259,8966,0.073879,0.138150
15,395,4610,37926,0.078960,0.098199
15,396,1230,2560,0.089020,0.095141
15,397,17,280,0.053747,0.062085
15,398,782,2331,0.061621,0.083021
15,399,1,587,0.035889,0.056392
15,400,92,7137,0.051530,0.106422
15,401,33,0,0.065999,0.000000
15,402,2715,22640,0.096881,0.107209
15,403,2,10,0.072388,0.090552
15,404,0,71,0.000000,0.065901
15,405,19,8,0.078845,0.069153
15,406,3,5,0.052246,0.057373
15,407,0,1439,0.000000,0.070399
15,408,933,8374,0.086972,0.129374
15,409,516,4922,0.090057,0.101175
15,410,1,79,0.033447,0.046713
15,411,711,1931,0.073979,0.082715
15,412,1618,7049,0.102082,0.130027
15,413,0,0,0.000000,0.000000
15,414,2,90,0.101074,0.072819
15,415,367,5132,0.097081,0.109028
15,416,0,0,0.000000,0.000000
15,417,579,7293,0.072143,0.085746
15,418,1300,7892,0.079884,0.086667
15,419,2777,10493,0.118798,0.133957
15,420,3,0,0.096354,0.000000
15,421,2,10,0.051392,0.053247
15,422,865,7614,0.076927,0.119287
15,423,235,15417,0.059653,0.122304
15,424,1,86,0.079102,0.046177
15,425,4869,23075,0.078039,0.085498
15,426,73,43,0.069988,0.069007
15,427,919,87,0.070487,0.085573
15,428,3652,8334,0.089388,0.103179
15,429,135,4211,0.077276,0.086979
15,430,4510,5191,0.144927,0.126706
15,431,1077,49,0.077192,0.069097
15,432,3891,2758,0.070986,0.080713
15,433,0,189,0.000000,0.063522
15,434,1258,11774,0.074379,0.084118
15,435,1722,4515,0.081965,0.098201
15,436,0,12,0.000000,0.046733
15,437,0,11998,0.000000,0.113744
15,438,2,2150,0.100586,0.106754
15,439,0,32,0.000000,0.074898
15,440,27,878,0.057771,0.072321
15,441,1273,4437,0.093077,0.098565
15,442,58,7524,0.067581,0.110044
15,443,2,513,0.096924,0.073932
15,444,1104,11327,0.080286,0.111001
15,445,5,37,0.054492,0.062233
15,446,300,5438,0.069207,0.077478
15,447,2453,8836,0.118964,0.116633
15,448,484,3974,0.110058,0.115089
15,449,871,4251,0.115584,0.085750
15,450,55,1492,0.049146,0.056973
15,451,0,23,0.000000,0.058105
15,452,3705,4739,0.076324,0.085231
15,453,1403,1670,0.097161,0.088594
15,454,88,1317,0.067011,0.070307
15,455,478,4115,0.083106,0.091184
15,456,611,2980,0.082452,0.080735
15,457,201,2978,0.070291,0.086375
15,458,1126,3361,0.073261,0.081526
15,459,668,3415,0.099589,0.078928
15,460,366,7399,0.087454,0.099450
15,461,153,927,0.085471,0.104263
15,462,2201,31150,0.091321,0.090846
